transaction_id,customer_id,amount,currency,timestamp,timezone,status,product_category
TXN-04085,CUST-1728,292.57,USD,2024-03-10 19:05:01,Asia/Tokyo,failed,toys
TXN-04086,CUST-5119,689.85,EUR,2024-01-30T04:14:52,Australia/Sydney,completed,beauty
TXN-04087,CUST-7803,206.39,AUD,12-Feb-2024 02:35,Asia/Tokyo,completed,clothing
TXN-04088,CUST-2203,325.13,JPY,2024-01-16T18:13:31Z,America/New_York,completed,clothing
TXN-04089,CUST-6687,134.0,USD,24-Feb-2024 08:34,UTC,completed,books
TXN-04090,CUST-9544,139.71,GBP,2024-01-21T13:04:09Z,Australia/Sydney,failed,toys
TXN-04091,CUST-9476,352.56,JPY,2024-01-02T14:50:43Z,Europe/Paris,completed,electronics
TXN-04092,CUST-7796,806.78,JPY,2024-02-08T03:48:02Z,Australia/Sydney,pending,sports
TXN-04093,CUST-2631,657.19,JPY,2024-03-14T10:38:40,Europe/London,completed,home
TXN-04094,CUST-5389,325.48,AUD,2024-01-23 08:29:21,Australia/Sydney,completed,beauty
TXN-04095,CUST-8949,635.32,GBP,01/02/24 09:46 AM,UTC,pending,sports
TXN-04096,CUST-7728,403.79,JPY,07-Mar-2024 11:14,UTC,failed,clothing
TXN-04097,CUST-9242,81.19,USD,11-Feb-2024 03:31,Asia/Tokyo,pending,home
TXN-04098,CUST-5111,501.57,CAD,01/06/24 05:14 PM,Europe/Paris,completed,toys
TXN-04099,CUST-8578,358.49,GBP,2024-01-14T18:43:35,Europe/London,pending,sports
TXN-04100,CUST-6164,629.36,GBP,2024-02-11T03:19:24Z,UTC,pending,sports
TXN-04101,CUST-3970,388.71,GBP,11-Jan-2024 08:48,Europe/Paris,failed,home
TXN-04102,CUST-8634,328.98,EUR,2024-02-27T17:25:29,Australia/Sydney,pending,books
TXN-04103,CUST-2117,278.14,GBP,02/12/24 01:01 PM,Australia/Sydney,pending,sports
TXN-04104,CUST-5289,230.61,USD,2024-03-30 17:33:25,America/New_York,failed,sports
TXN-04105,CUST-2172,111.89,EUR,2024-02-18T08:37:09,Europe/Paris,pending,beauty
TXN-04106,CUST-4497,596.29,AUD,2024-01-24T03:36:48Z,Europe/Paris,completed,electronics
TXN-04107,CUST-2511,29.8,CAD,22-Feb-2024 19:28,UTC,pending,sports
TXN-04108,CUST-5982,410.68,JPY,13-Mar-2024 21:28,,pending,sports
TXN-04109,CUST-2376,875.34,JPY,21-Jan-2024 15:09,America/New_York,failed,electronics
TXN-04110,CUST-4221,658.81,USD,15-Jan-2024 05:40,Europe/London,pending,beauty
TXN-04111,CUST-4232,956.43,JPY,06-Mar-2024 16:15,America/New_York,failed,sports
TXN-04112,CUST-9187,820.79,AUD,2024-03-17T20:57:45Z,UTC,completed,sports
TXN-04113,CUST-7705,71.05,EUR,27-Mar-2024 22:22,UTC,failed,books
TXN-04114,CUST-3370,570.24,AUD,01-Mar-2024 05:45,Europe/Paris,pending,sports
TXN-04115,CUST-1282,418.47,JPY,2024-03-01T16:55:44,America/New_York,completed,books
TXN-04116,CUST-1230,158.41,EUR,14-Jan-2024 01:24,Europe/London,pending,home
TXN-04117,CUST-2086,200.37,CAD,25-Jan-2024 01:01,UTC,failed,beauty
TXN-04118,CUST-3196,818.04,EUR,11-Jan-2024 07:51,Australia/Sydney,failed,electronics
TXN-04119,CUST-5177,667.93,GBP,01/16/24 10:44 PM,America/Los_Angeles,pending,books
TXN-04120,CUST-6835,729.03,CAD,2024-01-27T12:31:46,America/Los_Angeles,completed,toys
TXN-04121,CUST-7899,868.86,AUD,09-Jan-2024 20:05,Europe/Paris,failed,books
TXN-04122,CUST-4660,949.65,JPY,2024-03-15 06:14:39,Europe/London,completed,home
TXN-04123,CUST-9923,372.24,CAD,2024-03-01 21:29:15,Asia/Tokyo,pending,electronics
TXN-04124,CUST-8692,641.5,USD,29-Feb-2024 14:28,Europe/Paris,pending,electronics
TXN-04125,CUST-6617,566.13,AUD,2024-01-21 02:25:05,UTC,pending,toys
TXN-04126,CUST-6598,147.02,USD,03/15/24 11:46 PM,Australia/Sydney,pending,sports
TXN-04127,CUST-5773,894.56,GBP,01-Jan-2024 01:25,Europe/Paris,failed,clothing
TXN-04128,CUST-5717,501.35,JPY,02/25/24 03:43 PM,UTC,pending,books
TXN-04129,CUST-8242,785.67,JPY,03/26/24 04:49 AM,Europe/Paris,completed,electronics
TXN-04130,CUST-3198,66.93,GBP,2024-03-02T03:23:27,Asia/Tokyo,completed,clothing
TXN-04131,CUST-7422,954.08,JPY,18-Jan-2024 20:51,Europe/Paris,pending,beauty
TXN-04132,CUST-1969,491.94,GBP,03/08/24 09:16 AM,America/Los_Angeles,pending,toys
TXN-04133,CUST-2762,356.59,CAD,2024-02-10T18:00:08,Europe/Paris,failed,sports
TXN-04134,CUST-8234,698.12,EUR,2024-03-26T17:06:10Z,Asia/Tokyo,failed,beauty
TXN-04135,CUST-3497,454.62,CAD,2024-01-05T01:18:33,,completed,electronics
TXN-04136,CUST-4153,147.62,CAD,23-Jan-2024 03:39,Asia/Tokyo,pending,electronics
TXN-04137,CUST-6971,679.28,CAD,2024-02-05T10:10:49,Europe/Paris,completed,sports
TXN-04138,CUST-2270,537.06,GBP,2024-01-04T20:08:53,America/Los_Angeles,pending,electronics
TXN-04139,CUST-6445,144.51,JPY,2024-01-04 20:08:54,America/New_York,failed,beauty
TXN-04140,CUST-9536,201.24,EUR,28-Feb-2024 07:53,Europe/London,completed,electronics
TXN-04141,CUST-6615,84.4,GBP,2024-02-29T05:50:54Z,Asia/Tokyo,failed,books
TXN-04142,CUST-1686,131.9,USD,2024-02-14T03:06:52Z,UTC,pending,electronics
TXN-04143,CUST-1223,284.97,USD,08-Jan-2024 17:23,America/New_York,completed,books
TXN-04144,CUST-9995,522.23,GBP,2024-01-25T15:09:13Z,Asia/Tokyo,pending,beauty
TXN-04145,CUST-5094,522.68,AUD,02/29/24 07:49 AM,Europe/Paris,completed,clothing
TXN-04146,CUST-5839,639.35,GBP,2024-02-05T05:06:13,Asia/Tokyo,pending,electronics
TXN-04147,CUST-8447,854.86,CAD,01/24/24 01:55 AM,America/Los_Angeles,pending,beauty
TXN-04148,CUST-6093,971.13,GBP,06-Mar-2024 07:52,Australia/Sydney,pending,clothing
TXN-04149,CUST-7867,360.21,EUR,01/06/24 02:12 PM,Europe/Paris,completed,home
TXN-04150,CUST-7899,638.51,USD,01/24/24 05:17 AM,Europe/Paris,failed,books
TXN-04151,CUST-7464,373.54,GBP,2024-03-22T06:12:24Z,Europe/London,pending,books
TXN-04152,CUST-8293,856.91,JPY,2024-03-24 19:50:17,Europe/London,pending,sports
TXN-04153,CUST-1164,466.95,CAD,2024-01-01T02:12:49,Europe/Paris,failed,clothing
TXN-04154,CUST-4442,38.85,CAD,2024-03-04 22:29:40,Europe/Paris,pending,books
TXN-04155,CUST-1530,911.69,GBP,10-Jan-2024 07:01,America/Los_Angeles,pending,home
TXN-04156,CUST-7450,142.18,GBP,30-Jan-2024 04:40,UTC,pending,sports
TXN-04157,CUST-5124,123.19,EUR,03/20/24 12:32 AM,,completed,books
TXN-04158,CUST-9386,945.72,AUD,2024-03-15T04:40:28,America/New_York,pending,clothing
TXN-04159,CUST-1450,778.16,EUR,2024-02-03T05:42:10,Europe/London,failed,beauty
TXN-04160,CUST-9434,160.26,GBP,01/27/24 02:32 PM,Asia/Tokyo,completed,clothing
TXN-04161,CUST-2447,651.43,USD,2024-01-06 06:44:30,UTC,completed,electronics
TXN-04162,CUST-6702,163.25,JPY,2024-02-28 17:43:05,UTC,completed,clothing
TXN-04163,CUST-7358,330.54,CAD,01/25/24 12:08 AM,Asia/Tokyo,completed,sports
TXN-04164,CUST-8385,624.88,AUD,01/06/24 04:32 AM,America/Los_Angeles,pending,clothing
TXN-04165,CUST-2845,458.26,CAD,2024-03-22 05:15:00,Europe/Paris,completed,toys
TXN-04166,CUST-5393,25.52,JPY,2024-01-22T19:55:50,America/Los_Angeles,completed,sports
TXN-04167,CUST-9404,819.49,EUR,2024-02-27T10:11:47Z,Australia/Sydney,pending,beauty
TXN-04168,CUST-2613,745.13,JPY,27-Jan-2024 04:56,Australia/Sydney,pending,clothing
TXN-04169,CUST-3438,117.21,EUR,17-Jan-2024 12:27,Australia/Sydney,completed,home
TXN-04170,CUST-8304,303.95,EUR,2024-02-24T22:50:27,America/New_York,completed,clothing
TXN-04171,CUST-8249,91.77,CAD,2024-02-04T16:56:46,America/New_York,pending,clothing
TXN-04172,CUST-6911,613.15,GBP,05-Feb-2024 21:43,America/New_York,pending,electronics
TXN-04173,CUST-6212,666.01,AUD,2024-03-01T16:57:37,America/Los_Angeles,failed,beauty
TXN-04174,CUST-5911,705.86,USD,2024-02-12 04:36:29,America/Los_Angeles,failed,electronics
TXN-04175,CUST-4362,289.25,EUR,2024-01-03T23:13:59Z,Asia/Tokyo,pending,toys
TXN-04176,CUST-3398,210.69,USD,2024-03-06 02:50:14,Australia/Sydney,pending,home
TXN-04177,CUST-4912,150.49,AUD,2024-01-13T19:27:45,America/Los_Angeles,completed,electronics
TXN-04178,CUST-6386,950.74,AUD,2024-03-03T21:59:43Z,Europe/Paris,pending,sports
TXN-04179,CUST-8435,427.78,USD,2024-01-08 07:54:11,UTC,pending,electronics
TXN-04180,CUST-3383,288.39,GBP,2024-02-18T21:26:26Z,Australia/Sydney,failed,toys
TXN-04181,CUST-6588,527.35,JPY,2024-02-22T03:02:49,,failed,electronics
TXN-04182,CUST-6646,900.29,JPY,2024-02-11T13:20:18Z,America/New_York,pending,toys
TXN-04183,CUST-9972,477.03,CAD,02/02/24 06:28 AM,America/New_York,failed,beauty
TXN-04184,CUST-3304,63.65,AUD,2024-02-25T23:27:11Z,Australia/Sydney,completed,toys
TXN-04185,CUST-6763,443.22,USD,24-Feb-2024 08:20,Europe/Paris,failed,clothing
TXN-04186,CUST-9466,724.92,JPY,2024-03-05T20:42:40Z,UTC,failed,beauty
TXN-04187,CUST-5285,31.0,USD,27-Mar-2024 20:17,America/Los_Angeles,pending,beauty
TXN-04188,CUST-8964,641.71,EUR,2024-01-10T03:38:25Z,Australia/Sydney,failed,electronics
TXN-04189,CUST-4737,995.68,AUD,2024-01-13 18:12:29,America/Los_Angeles,completed,sports
TXN-04190,CUST-6464,983.56,EUR,02/03/24 03:42 AM,Asia/Tokyo,failed,beauty
TXN-04191,CUST-2489,758.21,AUD,2024-01-19T03:51:48Z,Europe/Paris,completed,electronics
TXN-04192,CUST-9377,329.45,CAD,2024-01-19 03:51:51,Australia/Sydney,failed,toys
TXN-04193,CUST-4826,618.79,CAD,2024-01-12T11:12:47,Europe/Paris,pending,books
TXN-04194,CUST-1554,120.22,EUR,2024-01-18T04:19:59Z,Asia/Tokyo,pending,home
TXN-04195,CUST-9872,135.81,USD,2024-01-17T14:16:32Z,UTC,pending,books
TXN-04196,CUST-8317,983.74,AUD,2024-02-15T01:41:38,Asia/Tokyo,pending,sports
TXN-04197,CUST-1371,188.12,AUD,2024-02-03 06:13:18,UTC,failed,books
TXN-04198,CUST-8502,910.54,GBP,27-Feb-2024 02:55,Australia/Sydney,pending,electronics
TXN-04199,CUST-6361,676.71,AUD,01/02/24 07:40 PM,Asia/Tokyo,completed,home
TXN-04200,CUST-5944,579.62,EUR,01/21/24 04:57 AM,Asia/Tokyo,pending,beauty
TXN-04201,CUST-1646,287.47,AUD,2024-01-14T12:35:20,,completed,toys
TXN-04202,CUST-4300,560.09,USD,02/26/24 06:04 AM,America/New_York,completed,electronics
TXN-04203,CUST-2379,795.96,GBP,2024-01-06 18:31:16,Australia/Sydney,failed,books
TXN-04204,CUST-2555,494.39,CAD,2024-02-09T15:03:17,Asia/Tokyo,completed,clothing
TXN-04205,CUST-2190,603.76,USD,2024-03-15T16:43:36Z,Europe/London,failed,books
TXN-04206,CUST-7777,289.36,USD,28-Jan-2024 23:00,Europe/London,completed,sports
TXN-04207,CUST-5760,163.73,CAD,01/10/24 08:05 PM,Australia/Sydney,completed,books
TXN-04208,CUST-3872,230.75,USD,2024-03-02T02:52:03,America/Los_Angeles,pending,toys
TXN-04209,CUST-1510,393.46,JPY,03/30/24 02:28 PM,Asia/Tokyo,completed,sports
TXN-04210,CUST-9920,723.76,CAD,2024-01-30 17:04:54,America/Los_Angeles,pending,toys
TXN-04211,CUST-5697,857.2,GBP,02/27/24 03:47 PM,,failed,beauty
TXN-04212,CUST-7574,476.65,USD,03/08/24 11:34 AM,America/New_York,pending,beauty
TXN-04213,CUST-2830,128.39,JPY,2024-02-11 01:19:18,Asia/Tokyo,completed,toys
TXN-04214,CUST-9878,14.38,USD,2024-03-21T03:37:31,Asia/Tokyo,completed,beauty
TXN-04215,CUST-1225,339.32,AUD,2024-01-04T20:40:56Z,Australia/Sydney,completed,books
TXN-04216,CUST-7705,152.27,USD,2024-01-23T00:24:34Z,UTC,pending,home
TXN-04217,CUST-2360,426.35,JPY,03/14/24 01:44 AM,Asia/Tokyo,completed,clothing
TXN-04218,CUST-6277,213.53,GBP,2024-03-19 15:49:36,Australia/Sydney,completed,beauty
TXN-04219,CUST-3760,143.67,USD,2024-03-19T18:50:55,Asia/Tokyo,pending,sports
TXN-04220,CUST-2634,909.61,CAD,2024-01-05T07:03:07,America/Los_Angeles,failed,home
TXN-04221,CUST-5671,826.02,EUR,2024-03-24T22:39:39Z,Europe/London,failed,sports
TXN-04222,CUST-7540,121.82,GBP,2024-01-23T18:29:11,Europe/London,completed,books
TXN-04223,CUST-6792,617.01,GBP,22-Mar-2024 19:41,Asia/Tokyo,failed,beauty
TXN-04224,CUST-3708,600.0,CAD,2024-02-03T04:32:47,UTC,completed,home
TXN-04225,CUST-2284,413.01,AUD,23-Feb-2024 08:00,Asia/Tokyo,completed,toys
TXN-04226,CUST-3512,576.59,EUR,2024-02-10T23:57:18,Australia/Sydney,pending,home
TXN-04227,CUST-4636,708.65,JPY,2024-01-10 21:54:48,America/New_York,completed,sports
TXN-04228,CUST-6003,763.07,AUD,03/13/24 10:10 PM,America/Los_Angeles,pending,toys
TXN-04229,CUST-3703,46.29,EUR,24-Mar-2024 01:54,America/New_York,failed,clothing
TXN-04230,CUST-5820,123.48,EUR,01/21/24 12:22 AM,Asia/Tokyo,completed,toys
TXN-04231,CUST-9535,52.18,USD,2024-03-30 00:38:10,Europe/Paris,pending,toys
TXN-04232,CUST-9987,561.88,USD,2024-01-05 18:59:05,,completed,toys
TXN-04233,CUST-2031,152.28,CAD,2024-03-21T12:47:21Z,America/New_York,failed,clothing
TXN-04234,CUST-4882,952.94,JPY,2024-01-25T05:11:57Z,Europe/Paris,pending,home
TXN-04235,CUST-5862,211.83,USD,2024-01-23T13:49:20,UTC,completed,sports
TXN-04236,CUST-5845,927.17,USD,2024-01-23 13:49:24,Europe/Paris,failed,beauty
TXN-04237,CUST-5761,414.43,EUR,2024-02-23 07:25:13,Asia/Tokyo,completed,electronics
TXN-04238,CUST-6531,821.56,CAD,2024-02-13 06:44:31,Asia/Tokyo,pending,clothing
TXN-04239,CUST-5052,620.2,GBP,2024-03-13 06:55:40,America/New_York,completed,electronics
TXN-04240,CUST-5321,841.47,GBP,03/06/24 09:57 PM,UTC,pending,books
TXN-04241,CUST-4677,426.33,USD,03/28/24 08:00 AM,America/New_York,failed,home
TXN-04242,CUST-2485,545.35,EUR,2024-01-26T22:06:41,Australia/Sydney,pending,clothing
TXN-04243,CUST-7955,207.72,USD,2024-03-09T14:10:24Z,America/New_York,pending,beauty
TXN-04244,CUST-1158,435.39,GBP,24-Feb-2024 11:27,America/New_York,pending,beauty
TXN-04245,CUST-3775,67.41,CAD,02/20/24 08:46 PM,America/Los_Angeles,pending,beauty
TXN-04246,CUST-9212,490.69,JPY,2024-02-24T07:36:25Z,America/New_York,pending,books
TXN-04247,CUST-8757,310.59,EUR,01/13/24 02:31 PM,,completed,clothing
TXN-04248,CUST-2016,731.26,GBP,2024-03-18 03:52:10,,failed,books
TXN-04249,CUST-8405,344.66,CAD,2024-01-24 16:36:54,UTC,failed,beauty
TXN-04250,CUST-2704,235.52,EUR,2024-01-19 15:52:52,America/Los_Angeles,failed,electronics
TXN-04251,CUST-5156,745.66,EUR,2024-03-07T05:28:57,Asia/Tokyo,completed,toys
TXN-04252,CUST-7912,982.39,AUD,01/02/24 03:29 AM,Europe/London,completed,toys
TXN-04253,CUST-6748,683.01,GBP,2024-03-23T01:48:43Z,UTC,pending,home
TXN-04254,CUST-3249,76.32,AUD,03-Feb-2024 11:47,Australia/Sydney,completed,beauty
TXN-04255,CUST-8313,181.88,JPY,2024-01-28T04:07:31,America/Los_Angeles,completed,sports
TXN-04256,CUST-9875,674.89,EUR,2024-02-20 01:21:42,Europe/Paris,failed,beauty
TXN-04257,CUST-7714,533.43,GBP,2024-03-11 16:48:33,Europe/London,completed,toys
TXN-04258,CUST-3667,880.43,GBP,2024-03-22T02:54:42,UTC,failed,home
TXN-04259,CUST-9191,298.78,CAD,2024-01-21T20:36:22Z,,pending,sports
TXN-04260,CUST-7815,906.4,CAD,2024-01-15 08:30:21,,pending,books
TXN-04261,CUST-6978,186.71,AUD,2024-03-26 22:30:06,Australia/Sydney,failed,beauty
TXN-04262,CUST-7277,933.17,AUD,2024-02-25T04:17:26,Europe/Paris,failed,clothing
TXN-04263,CUST-9466,84.62,CAD,2024-03-11T22:16:07,America/Los_Angeles,pending,home
TXN-04264,CUST-5228,663.16,USD,13-Mar-2024 23:38,Europe/London,failed,clothing
TXN-04265,CUST-1165,192.02,JPY,2024-01-07T05:19:11Z,Asia/Tokyo,failed,home
TXN-04266,CUST-6399,484.44,EUR,2024-01-22T21:09:26,UTC,completed,beauty
TXN-04267,CUST-9082,851.15,JPY,2024-02-14 17:10:29,Europe/London,pending,beauty
TXN-04268,CUST-4685,591.59,JPY,2024-02-17T00:18:14Z,UTC,completed,beauty
TXN-04269,CUST-6121,906.28,AUD,2024-03-20 06:56:24,America/Los_Angeles,pending,clothing
TXN-04270,CUST-4822,703.08,JPY,2024-03-26 19:42:35,UTC,failed,clothing
TXN-04271,CUST-7794,740.54,AUD,22-Mar-2024 20:29,Asia/Tokyo,completed,books
TXN-04272,CUST-8921,488.19,JPY,21-Feb-2024 14:58,America/New_York,failed,sports
TXN-04273,CUST-5953,922.73,AUD,2024-02-06T03:11:12,,pending,electronics
TXN-04274,CUST-2353,811.3,CAD,13-Mar-2024 13:32,America/Los_Angeles,failed,clothing
TXN-04275,CUST-5375,282.77,JPY,2024-01-31T08:20:39Z,America/Los_Angeles,completed,electronics
TXN-04276,CUST-5562,432.64,GBP,2024-03-07T23:33:23Z,America/New_York,failed,beauty
TXN-04277,CUST-6276,791.86,JPY,2024-01-11T01:41:08Z,Asia/Tokyo,failed,clothing
TXN-04278,CUST-7523,536.74,EUR,2024-03-11T06:14:30Z,Asia/Tokyo,completed,sports
TXN-04279,CUST-5399,497.49,USD,2024-02-10T05:58:16Z,Europe/London,completed,electronics
TXN-04280,CUST-8409,192.87,JPY,14-Feb-2024 05:13,Australia/Sydney,pending,beauty
TXN-04281,CUST-4781,393.98,USD,2024-02-17T11:54:28Z,America/Los_Angeles,completed,electronics
TXN-04282,CUST-3489,831.01,EUR,03/24/24 12:25 AM,,failed,sports
TXN-04283,CUST-9269,463.87,USD,15-Jan-2024 22:04,America/Los_Angeles,failed,electronics
TXN-04284,CUST-8785,62.64,GBP,03/12/24 12:35 PM,Europe/London,failed,sports
TXN-04285,CUST-1102,363.45,AUD,2024-02-21 13:00:21,America/Los_Angeles,completed,clothing
TXN-04286,CUST-6231,908.68,CAD,03/14/24 06:37 AM,America/New_York,failed,sports
TXN-04287,CUST-7268,51.58,AUD,2024-03-14T16:16:55,Europe/London,pending,electronics
TXN-04288,CUST-5870,386.8,CAD,03/21/24 12:58 PM,America/New_York,failed,beauty
TXN-04289,CUST-6774,502.17,USD,04-Feb-2024 13:03,Australia/Sydney,failed,electronics
TXN-04290,CUST-3410,776.95,GBP,2024-01-26T14:07:43,Europe/Paris,failed,books
TXN-04291,CUST-5366,893.4,AUD,17-Jan-2024 02:56,,pending,books
TXN-04292,CUST-1624,48.08,GBP,06-Jan-2024 18:12,Asia/Tokyo,failed,beauty
TXN-04293,CUST-1342,131.64,CAD,2024-02-05T07:12:46,America/Los_Angeles,failed,beauty
TXN-04294,CUST-1591,196.23,USD,26-Mar-2024 01:44,Europe/London,completed,electronics
TXN-04295,CUST-4512,131.39,CAD,2024-03-11T21:21:58Z,UTC,failed,toys
TXN-04296,CUST-8519,633.02,GBP,01/24/24 08:17 AM,America/Los_Angeles,pending,home
TXN-04297,CUST-7168,329.86,CAD,03/07/24 02:56 PM,America/New_York,pending,clothing
TXN-04298,CUST-5731,326.94,JPY,2024-03-15T01:00:09,,pending,electronics
TXN-04299,CUST-2630,630.41,CAD,01/07/24 07:42 PM,,completed,electronics
TXN-04300,CUST-2045,824.8,EUR,2024-01-30 12:13:09,Australia/Sydney,pending,home
TXN-04301,CUST-1331,382.79,JPY,2024-02-04 20:08:49,Europe/London,failed,books
TXN-04302,CUST-2091,624.65,USD,2024-02-07T10:48:26,Australia/Sydney,failed,electronics
TXN-04303,CUST-3419,972.26,EUR,2024-02-01T18:58:18,Australia/Sydney,completed,electronics
TXN-04304,CUST-1039,278.01,EUR,2024-02-17 06:30:01,America/Los_Angeles,failed,sports
TXN-04305,CUST-4334,873.44,AUD,03/06/24 10:37 AM,Europe/Paris,completed,electronics
TXN-04306,CUST-2914,947.77,GBP,26-Mar-2024 12:21,Europe/London,pending,electronics
TXN-04307,CUST-5018,492.43,AUD,09-Feb-2024 00:08,America/New_York,pending,toys
TXN-04308,CUST-9631,569.36,EUR,2024-03-15T21:29:42Z,Europe/London,pending,toys
TXN-04309,CUST-1842,931.28,JPY,2024-02-03T19:09:37Z,America/Los_Angeles,pending,electronics
TXN-04310,CUST-3923,913.91,USD,2024-02-16 13:17:45,Australia/Sydney,failed,toys
TXN-04311,CUST-3927,15.84,GBP,2024-01-01T06:23:49,Australia/Sydney,completed,beauty
TXN-04312,CUST-2069,187.14,EUR,2024-03-04T06:21:28,Australia/Sydney,failed,toys
TXN-04313,CUST-9248,530.48,JPY,21-Mar-2024 17:02,Asia/Tokyo,pending,sports
TXN-04314,CUST-5314,868.8,GBP,21-Feb-2024 20:17,,completed,sports
TXN-04315,CUST-9209,372.29,GBP,2024-03-04 10:08:42,Asia/Tokyo,failed,sports
TXN-04316,CUST-3483,718.84,GBP,11-Feb-2024 02:01,Asia/Tokyo,failed,books
TXN-04317,CUST-7871,103.22,CAD,02/15/24 07:18 AM,Australia/Sydney,failed,clothing
TXN-04318,CUST-6478,469.51,EUR,05-Jan-2024 18:07,Asia/Tokyo,pending,sports
TXN-04319,CUST-1253,912.65,CAD,29-Jan-2024 15:44,Asia/Tokyo,pending,beauty
TXN-04320,CUST-7822,923.78,JPY,2024-01-10 22:41:53,America/New_York,completed,clothing
TXN-04321,CUST-7043,910.59,AUD,2024-03-04T00:10:46Z,,failed,books
TXN-04322,CUST-6539,474.72,USD,2024-01-11T01:58:38Z,Australia/Sydney,completed,toys
TXN-04323,CUST-1299,882.82,EUR,05-Feb-2024 13:08,,failed,sports
TXN-04324,CUST-4019,141.9,USD,2024-02-08 14:54:16,,completed,electronics
TXN-04325,CUST-5479,140.53,EUR,2024-03-30 20:38:38,Europe/Paris,completed,clothing
TXN-04326,CUST-3751,852.72,USD,2024-01-03 22:15:58,America/Los_Angeles,completed,beauty
TXN-04327,CUST-8940,907.9,CAD,2024-02-27 10:48:42,,pending,electronics
TXN-04328,CUST-4183,940.77,AUD,2024-03-03T21:34:33,Australia/Sydney,failed,home
TXN-04329,CUST-9617,127.49,JPY,29-Jan-2024 17:08,Asia/Tokyo,failed,clothing
TXN-04330,CUST-9239,96.13,EUR,2024-02-26 12:52:58,UTC,failed,sports
TXN-04331,CUST-9769,934.43,GBP,03/22/24 12:21 PM,UTC,failed,clothing
TXN-04332,CUST-4897,412.45,USD,2024-03-07T06:05:06,Australia/Sydney,pending,home
TXN-04333,CUST-4239,443.04,JPY,2024-02-24T00:08:16Z,Europe/London,pending,electronics
TXN-04334,CUST-5921,191.67,JPY,2024-02-19T21:31:12,,completed,books
TXN-04335,CUST-3774,523.19,JPY,2024-03-22T01:25:13,Europe/London,pending,home
TXN-04336,CUST-4276,118.37,CAD,2024-01-14 22:56:42,,failed,toys
TXN-04337,CUST-1900,432.44,USD,2024-02-01 19:39:35,America/Los_Angeles,pending,sports
TXN-04338,CUST-8496,49.13,AUD,2024-01-16 19:52:36,Europe/Paris,pending,sports
TXN-04339,CUST-5692,259.75,GBP,22-Feb-2024 10:53,Australia/Sydney,pending,toys
TXN-04340,CUST-9267,148.5,EUR,2024-01-28T01:26:08,Asia/Tokyo,failed,toys
TXN-04341,CUST-2954,30.45,GBP,2024-02-25T08:28:57Z,Europe/London,failed,beauty
TXN-04342,CUST-8891,494.0,JPY,01-Jan-2024 22:20,America/New_York,completed,sports
TXN-04343,CUST-7918,328.69,USD,2024-02-04T14:06:01Z,Europe/London,failed,sports
TXN-04344,CUST-7725,163.7,CAD,03/22/24 09:17 PM,Australia/Sydney,failed,home
TXN-04345,CUST-3238,334.26,AUD,02/09/24 10:57 PM,Asia/Tokyo,completed,home
TXN-04346,CUST-1945,560.38,EUR,2024-02-21 04:35:17,Europe/London,pending,electronics
TXN-04347,CUST-9761,296.12,EUR,03/01/24 12:46 PM,Australia/Sydney,pending,books
TXN-04348,CUST-1487,452.06,EUR,06-Feb-2024 05:21,America/Los_Angeles,failed,electronics
TXN-04349,CUST-5705,713.39,JPY,2024-02-29T11:27:42Z,America/New_York,pending,sports
TXN-04350,CUST-8083,904.88,AUD,01/06/24 05:41 AM,Asia/Tokyo,failed,toys
TXN-04351,CUST-2201,802.1,CAD,2024-02-01 15:16:37,Australia/Sydney,completed,books
TXN-04352,CUST-7146,230.87,CAD,2024-03-14T07:23:05,,completed,home
TXN-04353,CUST-1794,591.58,JPY,2024-01-07T18:23:38,America/Los_Angeles,completed,sports
TXN-04354,CUST-4770,213.21,EUR,01/14/24 12:02 PM,Asia/Tokyo,failed,books
TXN-04355,CUST-6856,206.66,JPY,03/01/24 08:35 PM,Europe/Paris,pending,toys
TXN-04356,CUST-1546,926.8,USD,03/06/24 12:46 PM,Europe/Paris,pending,home
TXN-04357,CUST-5963,436.11,GBP,2024-01-04T18:16:00,Europe/Paris,completed,home
TXN-04358,CUST-5426,744.79,USD,2024-03-16 12:45:42,UTC,completed,clothing
TXN-04359,CUST-4136,199.1,AUD,26-Feb-2024 11:55,America/New_York,failed,books
TXN-04360,CUST-4347,233.53,GBP,2024-01-25T11:33:40,Europe/London,completed,books
TXN-04361,CUST-5169,404.9,EUR,2024-02-15T07:57:09Z,Europe/Paris,failed,electronics
TXN-04362,CUST-1551,577.3,AUD,2024-02-15 07:57:10,Europe/Paris,completed,sports
TXN-04363,CUST-8704,261.74,AUD,03/17/24 04:46 AM,America/Los_Angeles,completed,books
TXN-04364,CUST-4544,648.26,USD,2024-02-07T13:46:22Z,Europe/London,pending,books
TXN-04365,CUST-7284,991.19,JPY,2024-03-19T09:45:51Z,Europe/Paris,completed,toys
TXN-04366,CUST-2451,460.7,CAD,2024-03-06T00:39:43Z,Europe/London,completed,beauty
TXN-04367,CUST-2789,153.02,USD,2024-01-31T03:32:42Z,Australia/Sydney,failed,clothing
TXN-04368,CUST-7075,500.21,EUR,2024-02-24T19:34:24,,pending,beauty
TXN-04369,CUST-4704,950.81,CAD,2024-01-29 11:34:58,Europe/London,failed,home
TXN-04370,CUST-8407,995.31,CAD,2024-02-06T21:45:56Z,Australia/Sydney,pending,toys
TXN-04371,CUST-7368,867.0,USD,2024-03-07 00:52:27,Europe/Paris,failed,sports
